code,id,name,chain,city,area,area_dist_km,cuisines,rating,reviews,min_order,delivery_fee,delivery_min,lat,lng,address,post_code,url
olef,77732,Vibe kitchen,,Chittagong,Halishahar,0.65,Snacks,3.3,5,50.0,0.0,30.0,22.33027136,91.77613037,"Nathpara,North Halishahar, Chattogram, 4001 Halishahar, Chittagong, Bangladesh",4001,https://foodpanda.com.bd/restaurant/olef/vibe-kitchen
xps8,75589,CP Five Star - Tuhi Foods,,Chittagong,Agrabad,1.8,Chicken|Snacks|Meat|Fried Chicken,4.5,39,50.0,0.0,30.0,22.32951423,91.79188322,"CP Five Star, MDC building, Opposite of Mowlana CNG, Boropol, Halishahar, Chattogram",4228,https://foodpanda.com.bd/restaurant/xps8/cp-five-star-tuhi-foods
vilp,76691,Farzana's Kitchen,,Chittagong,Halishahar,1.85,Snacks|Bangladeshi|Asian,4.0,5,50.0,0.0,30.0,22.33651901,91.78601478,"Halashar H blok;Road No-1;Lane No-2;House No-23 Halishahar, Chittagong, Bangladesh",4228,https://foodpanda.com.bd/restaurant/vilp/farzanas-kitchen-vilp
mbyz,77301,Peshawar Express,,Chittagong,Halishahar,2.01,Turkish|Kebab|Curry|Rice Dishes|Middle Eastern,2.9,51,50.0,0.0,30.0,22.3342008,91.7887272,"A.C Mosjid, Halishahar, Chittagong",4200,https://foodpanda.com.bd/restaurant/mbyz/peshawar-express
zs4o,77862,EXTROVERT ZONE,,Chittagong,Akbar Shah,1.0,Snacks|Beverage|Burgers|Western,4.5,5,50.0,0.0,30.0,22.3672903,91.7795443,"New Monsurabad Road, Colonel Hat, Beside PC Road, New Monsurabad Moor, Hanif counter goli, Chattogram",4210,https://foodpanda.com.bd/restaurant/zs4o/extrovert-zone
ydkw,78237,Mokka Orosh Biriyani,,Chittagong,Agrabad,0.75,Curry|Indian|Biryani|Asian,4.1,158,50.0,0.0,30.0,22.31996195,91.8122693,"Barik Building Mor,Sheikh mujib road ,Chittagong",4000,https://foodpanda.com.bd/restaurant/ydkw/mokka-orosh-biriyani
iqcv,116298,HR Flavors,,Chittagong,Akbar Shah,0.84,Bangladeshi|Asian|Faluda,0.0,0,50.0,0.0,30.0,22.3688267,91.7796153,"Concrete heights, Colonel hat, Proshanti abashik Concrete heights, 6no. Road, Prashanti abashik, Colonel hat, Chittagong, 4207 Akbarshah, Chittagong, Bangladesh",4207,https://foodpanda.com.bd/restaurant/iqcv/hr-flavors
pdud,81868,Al Shafi,,Chittagong,Agrabad,0.77,Snacks|Rice Dishes,0.0,0,50.0,0.0,30.0,22.3194748,91.8063693,"Agrabad Moddhom Ghoshal Danga Boro Bari, 3no Fakir Hat Lane, Agrabad",4200,https://foodpanda.com.bd/restaurant/pdud/al-shafi
dlms,66492,Waffle Time - Halishahar,Waffle Time,Chittagong,Halishahar,1.64,Dessert,4.7,2196,50.0,0.0,30.0,22.33843693,91.78219682,"New I block,In front of 6 No Lane ,Artillery Road,Halishahar H/E,Chattogram",4200,https://foodpanda.com.bd/restaurant/dlms/waffle-time-halishahar
box3,78286,Ghousia Premium Sweets & Bakery - I Block,Ghousia Premium Sweets & Bakery,Chittagong,Halishahar,1.69,Snacks|Sweets|Dessert|Bakery,0.0,0,50.0,0.0,30.0,22.3366027,91.7842202,"Road - 1, Block I, Halishahar.",4200,https://foodpanda.com.bd/restaurant/box3/ghousia-premium-sweets-and-bakery-i-block
uvo1,71431,Mithai-Halishahar G Block,Mithai - Dhaka,Chittagong,Halishahar,2.0,Cakes|Dessert|Fast Food,4.7,218,50.0,0.0,30.0,22.3333293,91.78888849,"Halishahar G Block, Chattogram",4200,https://foodpanda.com.bd/restaurant/uvo1/mithai-halishahar-g-block
jzxw,77885,Banoful- Halishahar,Banoful,Chittagong,Halishahar,2.12,Dessert|Bakery,0.0,0,50.0,0.0,30.0,22.3447138,91.7815967,"9/10, Wapda Moor, Halishahar, Chattogram",4700,https://foodpanda.com.bd/restaurant/jzxw/banoful-halishahar
h373,125054,Al Aqsa Hotel & Biryani House - AK Khan,Al Aqsa Hotel & Biryani House,Chittagong,Akbar Shah,1.25,Curry|Rice Dishes|Indian|Biryani|Asian,0.0,0,50.0,0.0,35.0,22.3651731,91.78041,"Koiballodhom Tin Market, Beisde Moinuddin Shah Mazar, Akbor Shah, Chattogram",4200,https://foodpanda.com.bd/restaurant/h373/al-aqsa-hotel-and-biryani-house-ak-khan
vfcb,78289,Ghousia Premium Sweets & Bakery - Cornelhat,Ghousia Premium Sweets & Bakery,Chittagong,Akbar Shah,0.83,Snacks|Sweets|Dessert|Bakery,0.0,0,50.0,0.0,30.0,22.36862014,91.77790573,"Cornelhat Jones Road, Cornelhat.",4200,https://foodpanda.com.bd/restaurant/vfcb/ghousia-premium-sweets-and-bakery-cornelhat
nluw,46216,Mithai - AK Khan Mor,Mithai - Dhaka,Chittagong,Akbar Shah,1.59,Cakes|Snacks|Dessert,4.8,155,50.0,0.0,30.0,22.3629018,91.7831052,"997 AK. Khan Mor, Chattogram, next to tasty treat, opposite to Shohagh Paribahan, AK khan circle, Jakir hossain Road",4200,https://foodpanda.com.bd/restaurant/nluw/mithai-ak-khan-mor
o97p,77842,Banoful- Pahartoli,Banoful,Chittagong,Akbar Shah,2.04,Dessert|Doi,3.9,12,50.0,0.0,30.0,22.3583592,91.78237345,"Ishaq Noor Market, Alankar Moor, Chattogram",4200,https://foodpanda.com.bd/restaurant/o97p/banoful-pahartoli
yxsz,111576,Mithai-Ctg-Andharkilla-02,Mithai - Dhaka,Chittagong,Anderkilla,0.49,Cakes|Dessert|Doi|Fast Food,4.9,15,100.0,0.0,30.0,22.34314005,91.83524945,"39,Momin Road,Kodom Mobarak,Kotowali,chittagong.",3300,https://foodpanda.com.bd/restaurant/yxsz/mithai-ctg-andharkilla-02
k65j,77557,"FULKOLI – Access Road ,Bakalia",Major,Chittagong,Chawk Bazar,0.35,Snacks|Sweets|Dessert|Doi|Bakery,4.6,38,100.0,0.0,35.0,22.3502202,91.8458495,"Shantinagar ,Bogar bil ,Bakalia Access Rd, Chattogram",4203,https://foodpanda.com.bd/restaurant/k65j/fulkoli-access-road-bakalia
a0vc,77434,Kheerwala - Chandgaon,Kheerwala,Chittagong,Murad Pur,0.7,Sweets|Dessert|Doi,4.6,21,65.0,0.0,35.0,22.3734264,91.8478057,"Block A, Chandgaon,
Backside One Bank
Chittagong.",4212,https://foodpanda.com.bd/restaurant/a0vc/kheerwala-chandgaon
giff,78353,Ghousia Premium Sweets & Bakery - Askar Dighi,Ghousia Premium Sweets & Bakery,Chittagong,Mehedibag,0.57,Snacks|Sweets|Dessert|Bakery,0.0,0,100.0,0.0,35.0,22.3476946,91.828995,"623/1019 West, Chattogram 4000, Bangladesh",4000,https://foodpanda.com.bd/restaurant/giff/ghousia-premium-sweets-and-bakery-askar-dighi
