code,id,name,chain,city,area,area_dist_km,cuisines,rating,reviews,min_order,delivery_fee,delivery_min,lat,lng,address,post_code,url
wxi6,78141,Food Rabbit,,Dhaka,Mirpur,2.1,Snacks|Rice Dishes,0.0,0,50.0,0.0,0.0,23.8238313,90.3748022,"E block,Kalshi, Rd No.6,House No 53, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/wxi6/food-rabbit
zmhw,109391,Sumaya  Food Kitchen,,Dhaka,Mirpur,1.81,Chicken|Italian|Pasta|Beverage|Mediterranean|Meat|Western,0.0,0,50.0,0.0,35.0,23.80079,90.3511062,"House-18,Road-7,Block-D,Mirpur-1, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/zmhw/sumaya-food-kitchen
yc84,77450,Japan Cafe,,Dhaka,Mirpur,1.89,Beverage|Japanese|Asian,2.9,19,50.0,0.0,0.0,23.82294266,90.36890097,Rd No 9 Beside Takwa Driving School Mirpur-1216,1216,https://foodpanda.com.bd/restaurant/yc84/japan-cafe
t5lu,13064,Kacchi Bhai - Mirpur - 1,Kacchi Bhai,Dhaka,Mirpur,1.43,Curry|Rice Dishes|Indian|Biryani|Doi|Asian,4.5,25857,50.0,0.0,0.0,23.7998053,90.3557251,"Sony Square - 2nd Floor Of Sadhin Bangla Super Market, Mirpur 1 Circle",1216,https://foodpanda.com.bd/restaurant/t5lu/kacchi-bhai-mirpur-1
zp26,76486,Ruma's Kitchen,,Dhaka,Mirpur,2.01,Curry|Rice Dishes|Bangladeshi|Asian,3.4,126,50.0,0.0,0.0,23.7928549,90.3815601,"642, Ibrahimpur Panir Pump,  North Kafrul,  Dhaka Cantonment",1216,https://foodpanda.com.bd/restaurant/zp26/rumas-kitchen-zp26
lcbf,77870,Deshi Food Shop (South Bishil) - pandago,,Dhaka,Mirpur,2.12,Bangladeshi|Asian,0.0,0,50.0,0.0,0.0,23.79505454,90.35091905,"Bismillah Store, 163/2, South Bishil, Mirpur-01, Dhaka-1216",1216,https://foodpanda.com.bd/restaurant/lcbf/deshi-food-shop-south-bishil-pandago
qpls,78114,Tamanna's Kitchen,,Dhaka,Mirpur,2.8,Snacks,0.0,0,50.0,0.0,0.0,23.7956066,90.3429426,"Golartek Mosque Road, Golartek Mosque Rd, 1402 Mirpur, Dhaka, Bangladesh",1402,https://foodpanda.com.bd/restaurant/qpls/tamannas-kitchen-qpls
czjg,79652,Nahar Kitchen,,Dhaka,Mirpur,1.85,Curry|Rice Dishes,0.0,0,50.0,0.0,0.0,23.78940519,90.36858046,"Hasnahena , 91/B, poroma goli,pakamosjid, pirerbag, 1216 60 Feet, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/czjg/nahar-kitchen-czjg
zqsq,78072,Biryani Point,,Dhaka,Mohammadpur,1.76,Rice Dishes|Indian|Biryani|Asian,0.0,0,50.0,0.0,0.0,23.7799524,90.3671093,"Opposite of 'New fried Chicken', 147/1, Shyamoli road 2, 1207 60 Feet, Dhaka, Bangladesh",1207,https://foodpanda.com.bd/restaurant/zqsq/biryani-point-zqsq
s5rj,3595,Satsotero Restaurant,Sat Sotero Restaurant,Dhaka,Mirpur,1.57,Turkish|Kebab|Curry|Rice Dishes|Middle Eastern|Beverage|Burgers|Western|Khichuri,4.5,1600,50.0,0.0,0.0,23.7930505,90.3740546,"House - 754/1, 5th Floor, Begum Rokeya Avenue, West Shewrapara, Mirpur",1216,https://foodpanda.com.bd/restaurant/s5rj/satsotero-restaurant
vgjy,77547,Shahiban Restaurant,,Dhaka,Baridhara,3.18,Curry|Rice Dishes,4.8,188,50.0,0.0,0.0,23.8233176,90.3939336,House-3 ECB Chattar Army market Dhaka-1206,1206,https://foodpanda.com.bd/restaurant/vgjy/shahiban-restaurant
psy8,76558,Burgerii,,Dhaka,Mirpur,0.44,Juice Corner|Chicken|Beverage|Meat|Burgers|Western|Fast Food,3.2,130,50.0,0.0,0.0,23.8080959,90.3717019,"Burgerii,  Opposite of Mirpur Girls Ideal school Gate 3., 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/psy8/burgerii
urh3,77523,Tasty Garden,,Dhaka,Mirpur,0.87,Juice Corner|Beverage|Dessert|Fast Food,4.0,49,50.0,0.0,0.0,23.7983873,90.3659536,"651 Middle Monipur, Mirpur-2, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/urh3/tasty-garden
g210,79010,Fish & Kabab,,Dhaka,Mirpur,0.47,Turkish|Kebab|Middle Eastern,0.0,0,50.0,0.0,0.0,23.8047839,90.3635818,"Mirpur Shopping center, Mirpur -2, Mirpur Food Court",1216,https://foodpanda.com.bd/restaurant/g210/fish-and-kabab
difz,78250,Bangali Khabar,,Naogaon,Mirpur,2.25,Curry|Rice Dishes|Bangladeshi|Asian,0.0,0,50.0,0.0,0.0,23.8219957,90.38154258,"বাঙালি খাবার, 12",1234,https://foodpanda.com.bd/restaurant/difz/bangali-khabar-difz
q2su,76341,Mirpur Hotel and Restaurant,,Dhaka,Mirpur,2.11,Snacks|Curry|Bangladeshi|Asian,3.6,173,50.0,0.0,0.0,23.82497679,90.3686501,"Road No 1 21 House 1 road 21 block C mirpur 12, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/q2su/mirpur-hotel-and-restaurant
ypvc,80568,Zelpy Food,,Dhaka,Mirpur,2.46,Snacks|Rice Dishes,0.0,0,50.0,0.0,0.0,23.79365825,90.34793334,"ocean Dew, Flat: C1, 42/B/B, Shahid Buddhijibi Graveyard, Mazar Rd 1",1216,https://foodpanda.com.bd/restaurant/ypvc/zelpy-food
j516,79225,Chicken Khabo,,Dhaka,Mirpur,1.93,Snacks|Rice Dishes|Burgers|Western,4.7,24,50.0,0.0,35.0,23.7898242,90.3748489,"675, West Shewrapara Mosque Road, 675 west shewrapara , mirpur Dhaka",1216,https://foodpanda.com.bd/restaurant/j516/chicken-khabo
f25q,81965,Faiza Coffee House,,Dhaka,Mirpur,0.38,Juice Corner|Snacks|Beverage|Dessert,4.6,18,50.0,0.0,0.0,23.805707,90.3642833,"Mirpur 2 ,Shere bangla stadium 4 no gate,dhaka",1216,https://foodpanda.com.bd/restaurant/f25q/faiza-coffee-house-f25q
r2ts,76603,Liza Home Kitchen,,Dhaka,Mirpur,1.13,Curry|Rice Dishes|Bangladeshi|Asian,4.4,51,50.0,0.0,35.0,23.7962134,90.3651603,"60 feet road, floor 5,house 379,Barek Mollar Mor,mollapara, 60 feet road Mirpur,Dhaka,Barek Mollar Mor, 60 Feet Road,",1217,https://foodpanda.com.bd/restaurant/r2ts/liza-home-kitchen
jbl1,77580,Q-Bistro-Pallabi,,Dhaka,Mirpur,2.05,Snacks|Beverage|Burgers|Western,1.7,5,50.0,0.0,0.0,23.82413136,90.3644713,"Rongdhonu Shopping Mall, Mirpur 11.5 Bus stopage, Mirpur, Dhaka",1216,https://foodpanda.com.bd/restaurant/jbl1/q-bistro-pallabi
ljsw,77367,Home Kitchen,,Dhaka,Mirpur,1.06,Snacks|Curry,2.8,5,50.0,0.0,0.0,23.8130518,90.3750058,"Mirpur 11,  Sec 11, avu 5, block C, 14/5, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/ljsw/home-kitchen-ljsw
w6n6,78500,The Food Land,,Dhaka,Mirpur,1.73,Snacks|Chinese|Asian|Dumpling,0.0,0,50.0,0.0,0.0,23.7993434,90.3833725,"East Side Of Jameul-Ulum Madrasa,Mirpur -14 Staff quarter ohb-16",1206,https://foodpanda.com.bd/restaurant/w6n6/the-food-land-w6n6
bj0c,82726,Sakib Bhai Er Mukhoruchi Khabar Hotel,,Dhaka,Mirpur,1.36,Snacks|Bangladeshi|Asian,3.6,6,50.0,0.0,0.0,23.7960634,90.3758126,"1125 ,Jamtola kacha Bazar er uttor dike, east Shewrapara",1213,https://foodpanda.com.bd/restaurant/bj0c/sakib-bhai-er-mukhoruchi-khabar-hotel
e053,78763,Miso Pot,,Dhaka,Mirpur,1.46,Snacks|Beverage|Korean|Asian,3.7,58,50.0,0.0,0.0,23.8140258,90.3566713,"Doreen Vincita Shopping Centre, Doreen Vincita Shopping Centre (2nd floor), Rupnagar R/A, Dhaka Doreen Vincita Shopping Centre  (2nd floor), Rupnagar R/A, Dhaka, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/e053/miso-pot
p9fq,77346,Pizza Time,,Dhaka,Mirpur,0.45,Italian|Pasta|Mediterranean|Pizza|Western,0.0,0,50.0,0.0,0.0,23.8085484,90.3714591,"House-1, Road no.- 10, Block- B, Mirpur 10, Dhaka- 1216",1216,https://foodpanda.com.bd/restaurant/p9fq/pizza-time-p9fq
ih82,78793,Fry Haven,,Dhaka,Mirpur,1.36,Juice Corner|Beverage|Fast Food,3.0,39,50.0,0.0,0.0,23.80026705,90.3561534,House-33 Road-4 Block-F Kolowala para Mirpur -1216,1216,https://foodpanda.com.bd/restaurant/ih82/fry-haven-ih82
jg1n,78057,Pach Vai Biriyani And Shawarma,,Dhaka,Mirpur,1.13,Turkish|Kebab|Rice Dishes|Middle Eastern,0.0,0,50.0,0.0,0.0,23.7961879,90.3652053,"382/D, Monipur, 60 Feet, Barek Mollah Moar",1216,https://foodpanda.com.bd/restaurant/jg1n/pach-vai-biriyani-and-shawarma
z0y9,77827,Wrapick -  Mirpur,Wrapick,Dhaka,Mirpur,1.37,Wraps|Snacks|Beverage|Dessert,4.5,96,50.0,0.0,0.0,23.8032637,90.3548722,"House - 11/1, Avenue - 1, Block - D, Section - 2, Mirpur.",1216,https://foodpanda.com.bd/restaurant/z0y9/wrapick-mirpur-z0y9
op4n,123887,CoolFizz,,Dhaka,Mirpur,2.35,Dessert,0.0,0,50.0,0.0,35.0,23.8270385,90.3655403,"Doctor Food, House#65, Road#6, Block#A, Mirpur-12, Pallabi, Dhaka-1216, Dhaka, Bang, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/op4n
eavj,116286,Cht Kitchen,,Dhaka,Mirpur,0.15,Bangladeshi|Asian,0.0,0,50.0,0.0,35.0,23.8054131,90.3667225,"H - 5, R - 5, B block, Mirpur- 13, Dhaka, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/eavj/cht-kitchen
ugut,77135,Cafe Calculus,,Dhaka,Mirpur,0.67,Snacks|Beverage|Cafe|Sandwiches|Burgers|Western,3.9,41,50.0,0.0,0.0,23.8116335,90.3657031,"Math World,  House-19,Lane-07,Block-06,Section-06,Mirpur,Dhaka.(Behind Mirpur Indoor Stadium), 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/ugut/cafe-calculus
onte,124881,Tawfiq Homemade Tikka,,Dhaka,Mirpur,2.37,Asian,0.0,0,50.0,0.0,35.0,23.8266717,90.3735526,"মিরপুর -১২, ব্লক-ডি,লাল ডেক, রোড নাম্বার -১৬,৭ম তলা, বাড়ি নাম্বার ৬৩ মিরপুর ১২, রোড নাম্বার ১৬, ব্লক ডি, লাল ডেক,পল্লবী, 1216 মিরপুর, ঢাকা, Bangladesh",1216,https://foodpanda.com.bd/restaurant/onte/tawfiq-homemade-tikka
jf1i,77186,Four Brothers Fastfood and Live Bakery,,Dhaka,Mirpur,1.7,Snacks|Dessert|Bakery,3.2,90,50.0,0.0,0.0,23.7908279,90.3660144,"⁠৫০/২, উত্তর পীরেরবাগ(মাইকের গলি) ৬০ ফিট রোড, মিরপুর, ঢাকা-১২১৬",1216,https://foodpanda.com.bd/restaurant/jf1i/four-brothers-fastfood-and-live-bakery
h69g,77418,Mango Home Kitchen,,Dhaka,Mirpur,1.72,Snacks|Rice Dishes,0.0,0,50.0,0.0,0.0,23.7933842,90.3582996,"Ahamed nagar paikpara, boshir uddin School er purbo paser gate ar samner Golapi colur Building, 212/1 Mallik vila, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/h69g/mango-home-kitchen
xj14,106807,Cooking Stove Express,,Dhaka,Mohammadpur,2.23,Fast Food,0.0,0,50.0,0.0,35.0,23.7856576,90.3633428,"South paikpara, 368/1 kallyanpur dhaka, 1216  Bangladesh",1216,https://foodpanda.com.bd/restaurant/xj14/cooking-stove-express
azuy,79205,Sub Lover's - Amtola 60 Feet,Sub Lovers,Dhaka,Mirpur,2.24,Mexican|Sandwiches|Western|Fast Food,4.3,15,50.0,0.0,0.0,23.7859106,90.367211,"House - 247/1B, Amtola Bazar, South Pirerbag, Kamal Sharani, 60 Feet, Mirpur 2",1216,https://foodpanda.com.bd/restaurant/azuy/sub-lovers-amtola-60-feet
xrb5,73884,Paragon Momo - Shwapno Kazipara,Paragon Momo,Dhaka,Mirpur,0.98,Chinese|Asian|Dumpling,4.8,77,50.0,0.0,0.0,23.79825069,90.37253834,"House - 544/C/2, East Kazipara, Begum Rokeya Avenue, Mirpur",1216,https://foodpanda.com.bd/restaurant/xrb5/paragon-momo-shwapno-kazipara
qo31,77916,Fresh Eatz,,Dhaka,Mirpur,0.76,Rice Dishes|Fast Food,4.8,53,50.0,0.0,35.0,23.806828,90.360621,"House- 10, Road- 7, Block -H, Mirpur-2 Dhaka 1216, Bangladesh.",1216,https://foodpanda.com.bd/restaurant/qo31/fresh-eatz
pknm,78226,Nomnom Drive,,Dhaka,Mirpur,2.01,Rice Dishes,0.0,0,50.0,0.0,0.0,23.8237942,90.3645216,"City Club Market, Begum rokeya sarani, Pallabi, Mirpur, Dhaka",1216,https://foodpanda.com.bd/restaurant/pknm/nomnom-drive
d4g5,77430,Pizza Panda,,Dhaka,Banani,1.94,Italian|Mediterranean|Pizza|Western|Fast Food,0.0,0,50.0,0.0,0.0,23.79204565,90.3876223,"Shop 3, Shadhinota Chottor, Kochukhet, Kochukhet Bazar, Dhaka",1230,https://foodpanda.com.bd/restaurant/d4g5/pizza-panda-d4g5
cl5c,77297,Lava Lounge,,Dhaka,Mirpur,0.84,Turkish|Kebab|Snacks|Italian|Middle Eastern|Beverage|Mediterranean|Pizza|Western,0.0,0,50.0,0.0,0.0,23.8102164,90.3611621,"06, Block - B, House - 9, Mirpur, 5 Porshika Mor, Dhaka",1216,https://foodpanda.com.bd/restaurant/cl5c/lava-lounge
by30,77514,Bloom & Basil,,Dhaka,Mirpur,0.71,Rice Dishes|Bangladeshi|Asian,4.9,99,50.0,0.0,0.0,23.8114954,90.3715711,"AROHA Art & Calligraphy,  H-19, Ln-19, B-A, Mirpur 10, Dhaka 1216, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/by30/bloom-and-basil
jnf2,76423,Brownbites,,Dhaka,Mirpur,1.0,Rice Dishes|Burgers|Western|Fast Food,0.0,0,50.0,0.0,0.0,23.79916515,90.3615485,"Dipti Anjum Palace,  1/7/2 Dipti Anjum Palace, Borobag, Mirpur-2, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/jnf2/brownbites
r3yu,77975,MR Kitchen,,Dhaka,Mirpur,1.77,Snacks|Curry|Bangladeshi|Asian,0.0,0,50.0,0.0,0.0,23.8055767,90.3506133,"Rd No. 1 1 Near avenue 1,block C, section 1,Mirpur Dhaka, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/r3yu/mr-kitchen-r3yu
z09z,76464,Morol Barir Rannaghor,,Dhaka,Mirpur,0.69,Snacks|Curry|Bangladeshi|Asian,4.7,65,50.0,0.0,35.0,23.8113196,90.3645617,"section 6.block c. house 5. Road 6.Mirpur Dhaka, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/z09z/morol-barir-rannaghor
b6p7,82740,One Kitchen-Taltola,One Kitchen,Dhaka,Mirpur,2.43,Rice Dishes|Beverage|Soups|Fast Food,0.0,0,50.0,0.0,0.0,23.7852184,90.3752849,"House-176/4, 2nd Floor, Sargent Goli, West Kafrul ,Taltola, Mirpur, Dhaka.",1216,https://foodpanda.com.bd/restaurant/b6p7/one-kitchen-taltola
rybi,66987,Ontora's Kitchen,Ontora's Kitchen,Dhaka,Mirpur,2.36,Curry|Rice Dishes|Bangladeshi|Asian,4.6,125,50.0,0.0,0.0,23.8269261,90.3718564,"Mirpur Rd, House-42, ROAD-19, BLOCK-D, eid Gah field, SECTION-12, MIRPUR",1216,https://foodpanda.com.bd/restaurant/rybi/ontoras-kitchen-rybi
i336,77826,Desh Crush,,Dhaka,Mirpur,1.79,Snacks|Curry|Rice Dishes|Bangladeshi|Asian,0.0,0,50.0,0.0,0.0,23.7945381,90.3803401,"House - 829 Ibrahimpur Bazar Road, Ibrahimpur, Kafrul, Mirpur",1216,https://foodpanda.com.bd/restaurant/i336/desh-crush
v0h7,78251,Sumee's Kitchen,,Dhaka,Mirpur,1.62,Curry|Rice Dishes|Bangladeshi|Asian,0.0,0,50.0,0.0,0.0,23.8087599,90.3836028,"Mirpur 13, Notun Bazar Joynagar Officers Apartment. Building 2, Lift 2, Flat #2D.",1216,https://foodpanda.com.bd/restaurant/v0h7/sumees-kitchen
osd6,78254,Testy Trunk,,Dhaka,Mirpur,1.5,Chicken|Soups|Meat|Chinese|Asian|Dumpling,1.5,7,50.0,0.0,0.0,23.8008615,90.35431845,"Mirpur 1, Road: 5, Besides Arrong mirpur 1",1215,https://foodpanda.com.bd/restaurant/osd6/testy-trunk
su9k,82188,SF FOODIANA,,Dhaka,Mirpur,2.15,Snacks|Fast Food,0.0,0,50.0,0.0,0.0,23.7904495,90.35551542,"Joba Neer, 2nd Floor, 5/1, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/su9k/sf-foodiana
zcbl,78501,Food Museum,,Dhaka,Mirpur,1.61,Snacks,0.0,0,50.0,0.0,0.0,23.8190818,90.3611734,"Infront of Milk Vita office, Milk Vitae Mor, Mirpur, Dhaka",1216,https://foodpanda.com.bd/restaurant/zcbl/food-museum-zcbl
e5h6,79169,Kabab Lane,,Dhaka,Mirpur,2.23,Turkish|Kebab|Snacks|Curry|Middle Eastern|Beverage,0.0,0,50.0,0.0,0.0,23.8259201,90.3659292,"12/A, Road 4, House 1/5, Pallabi",1216,https://foodpanda.com.bd/restaurant/e5h6/kabab-lane
v3q8,77893,Luchi And Cafe,,Dhaka,Mirpur,1.25,Juice Corner|Snacks|Beverage|Dessert|Burgers|Western,0.0,0,50.0,0.0,0.0,23.8030308,90.3561403,"House-5, Road-3, Block-E, Section -2, Mirpur",1216,https://foodpanda.com.bd/restaurant/v3q8/luchi-and-cafe
xy37,77618,Khushbo Biryani House,,Dhaka,Mohammadpur,2.11,Rice Dishes,0.0,0,50.0,0.0,0.0,23.78235255,90.3695475,House-246/1 West Agargaon Dhaka-1207,1207,https://foodpanda.com.bd/restaurant/xy37/khushbo-biryani-house-xy37
u3s8,80650,Sadd Kitchen,,Dhaka,Mirpur,2.35,Curry|Bangladeshi|Asian,4.6,17,50.0,0.0,0.0,23.7860067,90.37543,"Shamim Sharani Panir Pump (WASA Pump), 363/3 soikot general store, 1216 60 Feet, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/u3s8/sadd-kitchen
f8kg,33643,Birthday Cake,Birthday Cake,Dhaka,Mirpur,2.33,Cakes|Dessert,3.0,73,50.0,0.0,35.0,23.8267386,90.3711584,Mirpur 12 block D house 19 Road 19,Dhaka-1216,https://foodpanda.com.bd/restaurant/f8kg/birthday-cake
ancv,115531,Tamzid's Kitchen,,Dhaka,Mirpur,2.17,Bangladeshi|Asian,2.2,12,50.0,0.0,35.0,23.82469571,90.37405743,"Blue building, HOUSE-38, ROAD-8, BLOCK-E, MIRPUR 12, DHAKA 1216, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/ancv/tamzids-kitchen
f6i8,67753,Iyana's Live Kitchen,,Dhaka,Mirpur,0.69,Snacks|Curry|Rice Dishes|Italian|Beverage|Mediterranean|Pizza|Burgers|Western,3.7,25,50.0,0.0,0.0,23.8086694,90.3741133,"House-2,Lane-10,Block-C,Mirpur-10",1216,https://foodpanda.com.bd/restaurant/f6i8/iyanas-live-kitchen
lu08,77492,Halal Dinnig,,Dhaka,Mirpur,2.84,Curry|Rice Dishes|Bangladeshi|Asian,0.0,0,50.0,0.0,0.0,23.82658919,90.35141764,"11, Pallabi Road, House Name: Hemonto, House 1, Road 7, Pallabi Share 11, Mirpur",1216,https://foodpanda.com.bd/restaurant/lu08/halal-dinnig
kpk7,127375,TS Cake House,,Dhaka,Mirpur,3.15,Bangladeshi|Asian,0.0,0,50.0,0.0,35.0,23.82838234,90.34905385,Eastern housing block F road S/2 House 35,1216,https://foodpanda.com.bd/restaurant/kpk7/ts-cake-house
fhhx,91238,Yamm Za,,Dhaka,Mirpur,2.05,Italian|Mediterranean|Western,0.0,0,50.0,0.0,0.0,23.8034623,90.3480318,"Yammza, Rd 1 House-1, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/fhhx/yamm-za
jtxe,94376,RJ Food Corner,,Dhaka,Mirpur,0.8,Fast Food,0.0,0,50.0,0.0,0.0,23.8100323,90.3614383,"32, Section-6, B-Block Lane-1, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/jtxe/rj-food-corner-jtxe
jdxv,77610,Sausage Bite,,Dhaka,Mirpur,0.87,Chicken|Italian|Pasta|Mediterranean|Pizza|Meat|Burgers|Western|Fast Food|Faluda,3.5,22,50.0,0.0,0.0,23.80425,90.3596522,"Beside Darjeeling Momo, Near Mirpur Central Temple, Love Road, Mirpur 2",1216,https://foodpanda.com.bd/restaurant/jdxv/sausage-bite
crj0,76160,N & J Cloud And Grill,,Dhaka,Mirpur,1.8,Beverage|Burgers|Western|Fast Food,0.0,0,50.0,0.0,0.0,23.7899214,90.3662771,"348/4-D,Kamal soroni,mirpur, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/crj0/n-and-j-cloud-and-grill
kduj,81452,Shahana’s Cooking,,Dhaka,Mirpur,1.77,Curry|Rice Dishes,0.0,0,50.0,0.0,0.0,23.79278393,90.37766718,"East Shewrapara,  Doreen apartment r opposite road, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/kduj/shahanas-cooking
vlbq,76914,Flavies,,Dhaka,Mirpur,1.33,Chinese|Asian|Fast Food|Dumpling,0.0,0,50.0,0.0,35.0,23.8000672,90.3793961,"497/2D Grand Property Building, North Ibrahimpur",1216,https://foodpanda.com.bd/restaurant/vlbq/flavies
gms2,96220,A.R Catering Service,,Dhaka,Mirpur,1.73,Bangladeshi|Asian,4.4,6,50.0,0.0,0.0,23.80059099,90.3520496,"Mirpur-1, Road -3,house-30,flat 5b, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/gms2/a-r-catering-service
wet2,82096,Alfresco - Mirpur,Alfresco,Dhaka,Mirpur,1.16,Curry|Italian|Pasta|Mediterranean|Western|Fast Food,4.5,515,50.0,0.0,0.0,23.8162379,90.3657762,"Madhuri Bhabhan, House No-02, Main Road -03, Section -07, Pallabi, Dhaka -1216, Mirpur 11 Bus stand,  Square Hospital first floor, beside Zam Zam Conventional Hall, Opposite of Rave Restaurant",1216,https://foodpanda.com.bd/restaurant/wet2/alfresco-mirpur
z4hq,74226,Softbuns - Mirpur 1,SoftBuns - Mohammadpur,Dhaka,Mirpur,1.54,Dessert,0.0,0,50.0,0.0,35.0,23.8008702,90.3539385,"M1 Food Zone, Dhaka 1216",1216,https://foodpanda.com.bd/restaurant/z4hq/softbuns-mirpur-1
k1ou,77579,Q-Express - Mirpur 11.5,,Dhaka,Mirpur,2.02,Snacks|Beverage|Burgers|Western,3.0,13,50.0,0.0,0.0,23.824162,90.36656141,"Mirpur 1216 Block -B, Section 12, Pallabi, Mirpur, Dhaka 1216. Near M.D.C Model Institute main gate",1216,https://foodpanda.com.bd/restaurant/k1ou/q-express-mirpur-11-5
jljc,94281,Restaurant House,,Dhaka,Mirpur,1.58,Bangladeshi|Asian,0.0,0,50.0,0.0,35.0,23.8022909,90.3529748,"House-30, Road-09, block-E Section 1 mirpur,dhaka-1216",1216,https://foodpanda.com.bd/restaurant/jljc/restaurant-house-jljc
nepw,76899,Flavor Nest,,Dhaka,Mirpur,1.82,Snacks|Rice Dishes|Noodles,4.7,25,50.0,0.0,0.0,23.8218263,90.3725287,"Zia college er road, block-e house-12 road-2",1216,https://foodpanda.com.bd/restaurant/nepw/flavor-nest
cj9f,80688,Ahmed Kitchen,,Dhaka,Mirpur,2.87,Snacks,4.6,32,50.0,0.0,35.0,23.823752,90.388425,"1, Manikdi - Teen Rastar more, 233/1/A, Poshchim manikdi, Dhaka cantonment., Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/cj9f/ahmed-kitchen-cj9f
c7vr,78138,The Kacchi Khai,,Dhaka,Mirpur,1.11,Curry|Rice Dishes|Beverage,0.0,0,50.0,0.0,0.0,23.797028,90.372782,"usmani towner kazipara, mirpur, kazipara bus stand, kajipara,",1216,https://foodpanda.com.bd/restaurant/c7vr/the-kacchi-khai
cyz4,127107,Next Restaurant BD,,Dhaka,Mohammadpur,2.17,,0.0,0,50.0,0.0,35.0,23.78005671,90.37375735,Dhaka,1207,https://foodpanda.com.bd/restaurant/cyz4/next-restaurant-bd
dzx0,75924,Safe & Fresh food,,Dhaka,Mirpur,0.85,Curry|Rice Dishes|Bangladeshi|Asian,4.3,29,50.0,0.0,0.0,23.7986865,90.3703816,"Bashundhara Ln 1b 721/7west kazipara, Bashundhara lane,  Dhaka-1216, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/dzx0/safe-and-fresh-food
zysi,92244,Hasin’s Food Diary,,Dhaka,Mirpur,1.75,Bangladeshi|Asian,0.0,0,50.0,0.0,35.0,23.8034417,90.3509897,"Road-4, house-23, block-E, Mirpur-1",1216,https://foodpanda.com.bd/restaurant/zysi/hasins-food-diary
oj4f,77812,Spice Symphony,,Dhaka,Mirpur,2.03,Turkish|Kebab|Middle Eastern|Beverage,4.3,6,50.0,0.0,0.0,23.8240474,90.365246,"Spice Symphony, Mirpur Share Egaro Bus Stoppage, Beside Anik Plaza",1216,https://foodpanda.com.bd/restaurant/oj4f/spice-symphony
b301,77528,Food Flex,,Dhaka,Mirpur,0.28,Snacks|Beverage|Burgers|Western,0.0,0,50.0,0.0,0.0,23.8069229,90.3705215,"Adarsha High School, Mirpur 10 Roundabout house-10, road-05, mirpur-10, shenpara parbata, Dhaka-1216, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/b301/food-flex
ywuh,72445,The Savory,,Dhaka,Mirpur,2.55,Chicken|Soups|Meat|Burgers|Western|Fast Food,4.3,7,50.0,0.0,0.0,23.82855524,90.36373911,"Begum Rokeya Ave 3 Signature Food Court (9th Floor Prince Bazar Building ) Holding No. 3 Roof Top, Sultan Mansion Begum Rokeya Ave Dhaka 1216, 1216 Mirpur, Dhaka, Bangladesh",1216,https://foodpanda.com.bd/restaurant/ywuh/the-savory
qab9,78132,Shoilpik Restora,,Dhaka,Mirpur,1.34,Turkish|Kebab|Snacks|Curry|Middle Eastern|Beverage|Cafe,0.0,0,50.0,0.0,0.0,23.8003517,90.35631,"1/f, 4/35, colwalapara hall, mirp Beside Sony square",1216,https://foodpanda.com.bd/restaurant/qab9/shoilpik-restora
